master_id,player_name,player_name_us,player_name_tm,player_id_tm,_name_norm,_team_norm,_league,_fuzzy_score_us,_fuzzy_score_tm,_matched_via_fuzzy
3fb711597ea1,Bruno Fernandes,Bruno Fernandes,Bruno Fernandes,240306.0,bruno fernandes,manchester united,England Premier League,,100.0,True
1a997bb77f21,Max Weiss,Max Weiss,Max Weiß,829299.0,max weiss,burnley,England Premier League,,100.0,True
9488237df831,Declan Rice,Declan Rice,Declan Rice,357662.0,declan rice,arsenal,England Premier League,,,
948d1bda62c1,Bruno Guimarães,Bruno Guimarães,Bruno Guimarães,520624.0,bruno guimaraes,newcastle united,England Premier League,,100.0,True
ea1f410a72de,Rodri,Rodri,Rodri,357565.0,rodri,manchester city,England Premier League,,100.0,True
39c35b53c428,Jérémy Doku,Jéremy Doku,Jérémy Doku,486049.0,jeremy doku,manchester city,England Premier League,,100.0,True
73278cb9235e,Elliot Anderson,Elliot Anderson,Elliot Anderson,567576.0,elliot anderson,nottingham forest,England Premier League,,100.0,True
38467835e646,Granit Xhaka,Granit Xhaka,Granit Xhaka,111455.0,granit xhaka,sunderland,England Premier League,,,
4c9323455dd5,Erling Haaland,Erling Haaland,Erling Haaland,418560.0,erling haaland,manchester city,England Premier League,,100.0,True
3f4531b4c553,Marc Guéhi,Marc Guehi,Marc Guéhi,392757.0,marc guehi,manchester city,England Premier League,100.0,100.0,True
e120c1c638cf,Gabriel Magalhães,Gabriel,Gabriel,435338.0,gabriel magalhaes,arsenal,England Premier League,100.0,100.0,True
457c9badd46c,Virgil van Dijk,Virgil van Dijk,Virgil van Dijk,139208.0,virgil van dijk,liverpool fc,England Premier League,100.0,100.0,True
d2e4c24b32ae,Marcos Senesi,Marcos Senesi,Marcos Senesi,469781.0,marcos senesi,bournemouth,England Premier League,,,
0c413f9e9e05,Jan Paul van Hecke,Jan Paul van Hecke,Jan Paul van Hecke,576314.0,jan paul van hecke,brighton hove albion,England Premier League,100.0,100.0,True
c4d437c8157b,Bukayo Saka,Bukayo Saka,Bukayo Saka,433177.0,bukayo saka,arsenal,England Premier League,,,
945d38b04e7f,Jack Grealish,Jack Grealish,Jack Grealish,203460.0,jack grealish,everton,England Premier League,,,
0d77bffaea9c,James Garner,James Garner,James Garner,505219.0,james garner,everton,England Premier League,,,
75a355b629af,Casemiro,Casemiro,Casemiro,16306.0,casemiro,manchester united,England Premier League,,100.0,True
aeb3378a6b23,Rayan Cherki,Rayan,Rayan Cherki,607223.0,rayan cherki,manchester city,England Premier League,100.0,100.0,True
5af925d3891b,Youri Tielemans,Youri Tielemans,Youri Tielemans,249565.0,youri tielemans,aston villa,England Premier League,,,
f865410be136,Mateus Fernandes,Mateus Fernandes,Mateus Fernandes,880245.0,mateus fernandes,west ham united,England Premier League,100.0,100.0,True
db65798f6357,Reece James,Reece James,Reece James,472423.0,reece james,chelsea,England Premier League,,,
8bed8331fdaa,Rúben Dias,Rúben Dias,Rúben Dias,258004.0,ruben dias,manchester city,England Premier League,,100.0,True
d137a7c2e9c1,Dominik Szoboszlai,Dominik Szoboszlai,Dominik Szoboszlai,451276.0,dominik szoboszlai,liverpool fc,England Premier League,100.0,100.0,True
ac10a2b82a7d,James Trafford,James Trafford,James Trafford,566799.0,james trafford,manchester city,England Premier League,,100.0,True
bf19a9629237,Kiernan Dewsbury-Hall,Kiernan Dewsbury-Hall,Kiernan Dewsbury-Hall,475188.0,kiernan dewsbury hall,everton,England Premier League,,,
af80d81bd080,Moisés Caicedo,Moisés Caicedo,Moisés Caicedo,687626.0,moises caicedo,chelsea,England Premier League,,,
359a0a6b7b39,Enzo Fernández,Enzo Fernández,Enzo Fernández,648195.0,enzo fernandez,chelsea,England Premier League,,,
55bf2917c276,James Tarkowski,James Tarkowski,James Tarkowski,173504.0,james tarkowski,everton,England Premier League,,,
57e7dbe70925,Anton Stach,Anton Stach,Anton Stach,344069.0,anton stach,leeds united,England Premier League,100.0,100.0,True
c7d4282c478a,Ethan Ampadu,Ethan Ampadu,Ethan Ampadu,392771.0,ethan ampadu,leeds united,England Premier League,100.0,100.0,True
2a1523887012,Boubacar Kamara,Boubacar Kamara,Boubacar Kamara,394327.0,boubacar kamara,aston villa,England Premier League,,,
feb9ac18a3b3,Harry Wilson,Harry Wilson,Harry Wilson,279455.0,harry wilson,fulham,England Premier League,,,
174684d8ccd1,Cristian Romero,Cristian Romero,Cristian Romero,355915.0,cristian romero,tottenham hotspur,England Premier League,100.0,100.0,True
50c2639a16cb,Tom Edozie,Tom Edozie,,,tom edozie,wolverhampton,England Premier League,100.0,,True
84a09bab242e,Walter Benítez,Walter Benítez,Walter Benítez,296802.0,walter benitez,crystal palace,England Premier League,,,
b29149140c6f,Stefan Ortega,Stefan Ortega Moreno,Stefan Ortega,85941.0,stefan ortega,nottingham forest,England Premier League,100.0,100.0,True
7a0e79f03873,Daniel Bentley,Daniel Bentley,Daniel Bentley,136401.0,daniel bentley,wolverhampton,England Premier League,100.0,100.0,True
60190153d068,Fabian Schär,Fabian Schär,Fabian Schär,135343.0,fabian schar,newcastle united,England Premier League,,100.0,True
375f9d4eb668,Max Alleyne,Max Alleyne,Max Alleyne,843595.0,max alleyne,manchester city,England Premier League,,100.0,True
2cb5623f6357,João Pedro,João Pedro,João Pedro,626724.0,joao pedro,chelsea,England Premier League,,,
78c8ddca42e1,Matheus Cunha,Matheus Cunha,Matheus Cunha,517894.0,matheus cunha,manchester united,England Premier League,,100.0,True
b8e63ddd3287,Lisandro Martínez,Lisandro Martínez,Lisandro Martínez,480762.0,lisandro martinez,manchester united,England Premier League,,100.0,True
f8b22cd19228,Alex Iwobi,Alex Iwobi,Alex Iwobi,242631.0,alex iwobi,fulham,England Premier League,,,
a1f7773fd92e,Alex Scott,Alex Scott,Alex Scott,855256.0,alex scott,bournemouth,England Premier League,,,
2a09d7cadcd7,Ibrahima Konaté,Ibrahima Konaté,Ibrahima Konaté,357119.0,ibrahima konate,liverpool fc,England Premier League,100.0,100.0,True
221fae4cd3b8,Pascal Groß,Pascal Groß,Pascal Groß,82873.0,pascal gro,brighton hove albion,England Premier League,100.0,100.0,True
8ef5d38acda1,Adam Wharton,Adam Wharton,Adam Wharton,744149.0,adam wharton,crystal palace,England Premier League,,,
950db65417a0,Anthony Gordon,Anthony Gordon,Anthony Gordon,503733.0,anthony gordon,newcastle united,England Premier League,,100.0,True
a12cd1116aa3,Caoimhin Kelleher,Caoimhin Kelleher,Caoimhín Kelleher,340918.0,caoimhin kelleher,brentford,England Premier League,,,
5508d893b03d,Ryan Gravenberch,Ryan Gravenberch,Ryan Gravenberch,478573.0,ryan gravenberch,liverpool fc,England Premier League,100.0,100.0,True
87fac0588f15,Martín Zubimendi,Martín Zubimendi,Martín Zubimendi,423440.0,martin zubimendi,arsenal,England Premier League,,,
62f4d910f8b5,Bart Verbruggen,Bart Verbruggen,Bart Verbruggen,565093.0,bart verbruggen,brighton hove albion,England Premier League,100.0,100.0,True
1761016d1b43,Konstantinos Mavropanos,Konstantinos Mavropanos,Konstantinos Mavropanos,415912.0,konstantinos mavropanos,west ham united,England Premier League,100.0,100.0,True
6ff5260604de,Cole Palmer,Cole Palmer,Cole Palmer,568177.0,cole palmer,chelsea,England Premier League,,,
99fb8e175e4b,Karl Darlow,Karl Darlow,Karl Darlow,99397.0,karl darlow,leeds united,England Premier League,100.0,100.0,True
55042a373cf6,Amadou Onana,Amadou Onana,Amadou Onana,485706.0,amadou onana,aston villa,England Premier League,,,
8450ef652253,Rayan,Rayan,Rayan,1012564.0,rayan,bournemouth,England Premier League,,,
3610ef0ae1f4,Crysencio Summerville,Crysencio Summerville,Crysencio Summerville,474701.0,crysencio summerville,west ham united,England Premier League,100.0,100.0,True
102374b6dc98,João Palhinha,João Palhinha,João Palhinha,257455.0,joao palhinha,tottenham hotspur,England Premier League,100.0,100.0,True
2627bfc53e6f,Joachim Andersen,Joachim Andersen,Joachim Andersen,260827.0,joachim andersen,fulham,England Premier League,,,
a7565f98fc61,Gianluigi Donnarumma,Gianluigi Donnarumma,Gianluigi Donnarumma,315858.0,gianluigi donnarumma,manchester city,England Premier League,,100.0,True
40b7d7f0a1fb,William Saliba,William Saliba,William Saliba,495666.0,william saliba,arsenal,England Premier League,,,
94506bbc0652,Malick Thiaw,Malick Thiaw,Malick Thiaw,521964.0,malick thiaw,newcastle united,England Premier League,,100.0,True
a6dd6cd666d2,Antoine Semenyo,Antoine Semenyo,Antoine Semenyo,583255.0,antoine semenyo,manchester city,England Premier League,100.0,100.0,True
3fcda952deb8,Mikkel Damsgaard,Mikkel Damsgaard,Mikkel Damsgaard,540941.0,mikkel damsgaard,brentford,England Premier League,,,
8d58a33f5eb0,Senne Lammens,Senne Lammens,Senne Lammens,503883.0,senne lammens,manchester united,England Premier League,,100.0,True
0183ea7f189c,Jarrad Branthwaite,Jarrad Branthwaite,Jarrad Branthwaite,661053.0,jarrad branthwaite,everton,England Premier League,,,
d9c5a70d399b,Jordan Pickford,Jordan Pickford,Jordan Pickford,130164.0,jordan pickford,everton,England Premier League,,,
8d144275f8ba,Phil Foden,Phil Foden,Phil Foden,406635.0,phil foden,manchester city,England Premier League,,100.0,True
f2f8d9767193,Jarrod Bowen,Jarrod Bowen,Jarrod Bowen,314875.0,jarrod bowen,west ham united,England Premier League,100.0,100.0,True
746f1f1e3e3f,Sven Botman,Sven Botman,Sven Botman,361093.0,sven botman,newcastle united,England Premier League,,100.0,True
e5e1fc716ae1,Kepa Arrizabalaga,Kepa,Kepa Arrizabalaga,192279.0,kepa arrizabalaga,arsenal,England Premier League,100.0,,True
69f124a02774,Melker Ellborg,Melker Ellborg,Melker Ellborg,605426.0,melker ellborg,sunderland,England Premier League,,,
2193898d7e13,Joško Gvardiol,Josko Gvardiol,Josko Gvardiol,475959.0,josko gvardiol,manchester city,England Premier League,,100.0,True
98ea4bfd5b6d,Martin Ødegaard,Martin Odegaard,Martin Ødegaard,316264.0,martin degaard,arsenal,England Premier League,96.6,,True
f21e878595fc,Ezri Konsa,Ezri Konsa Ngoyo,Ezri Konsa,413403.0,ezri konsa,aston villa,England Premier League,100.0,,True
5bdaf3cb4d02,Martin Dúbravka,Martin Dubravka,Martin Dúbravka,74960.0,martin dubravka,burnley,England Premier League,,,
8398655294ac,Rio Ngumoha,Rio Ngumoha,Rio Ngumoha,1108466.0,rio ngumoha,liverpool fc,England Premier League,100.0,100.0,True
988f02891a37,James Hill,James Hill,James Hill,611793.0,james hill,bournemouth,England Premier League,,,
4e24e8c7803c,Eberechi Eze,Eberechi Eze,Eberechi Eze,479999.0,eberechi eze,arsenal,England Premier League,,,
f0866b7cd71d,Murillo,Murillo,Murillo,1005649.0,murillo,nottingham forest,England Premier League,,100.0,True
9e77bf6501fe,Nico González,Nico González,Nico González,486031.0,nico gonzalez,manchester city,England Premier League,,100.0,True
6803357ae5ac,Olivier Boscagli,Olivier Boscagli,Olivier Boscagli,318508.0,olivier boscagli,brighton hove albion,England Premier League,100.0,100.0,True
db1424aab08b,Mathias Jensen,Mathias Jensen,Mathias Jensen,319859.0,mathias jensen,brentford,England Premier League,,,
2e31e9cbb880,Ibrahim Sangaré,Ibrahim Sangare,Ibrahim Sangaré,375885.0,ibrahim sangare,nottingham forest,England Premier League,,100.0,True
b41345d59a40,Robin Roefs,Robin Roefs,Robin Roefs,646991.0,robin roefs,sunderland,England Premier League,,,
9388791c2a3d,Nordi Mukiele,Nordi Mukiele,Nordi Mukiele,348026.0,nordi mukiele,sunderland,England Premier League,,,
905042999123,Emiliano Martínez,Emiliano Martinez,Emiliano Martínez,111873.0,emiliano martinez,aston villa,England Premier League,,,
f6b15e710949,Vitaly Janelt,Vitaly Janelt,Vitaly Janelt,270171.0,vitaly janelt,brentford,England Premier League,,,
04c330503f85,Matthijs de Ligt,Matthijs de Ligt,Matthijs de Ligt,326031.0,matthijs de ligt,manchester united,England Premier League,,100.0,True
b068d651b306,Morato,Morato,Morato,673492.0,morato,nottingham forest,England Premier League,,100.0,True
f2938d39f2b1,Leandro Trossard,Leandro Trossard,Leandro Trossard,144028.0,leandro trossard,arsenal,England Premier League,,,
92951f264ea2,Lewis Dunk,Lewis Dunk,Lewis Dunk,148153.0,lewis dunk,brighton hove albion,England Premier League,100.0,100.0,True
0f51db899267,Jenson Seelt,Jenson Seelt,Jenson Seelt,617755.0,jenson seelt,sunderland,England Premier League,,100.0,True
347c00a1e3a8,Matheus Nunes,Matheus Nunes,Matheus Nunes,601883.0,matheus nunes,manchester city,England Premier League,,100.0,True
8fa7384a70b3,Pedro Neto,Pedro Neto,Pedro Neto,487465.0,pedro neto,chelsea,England Premier League,,,
6d7c5aaff183,James Justin,James Justin,James Justin,413220.0,james justin,leeds united,England Premier League,100.0,100.0,True
44d8325d26bb,Abdukodir Khusanov,Abduqodir Khusanov,Abdukodir Khusanov,763079.0,abdukodir khusanov,manchester city,England Premier League,94.4,100.0,True
6379c93264a0,Trevoh Chalobah,Trevoh Chalobah,Trevoh Chalobah,346314.0,trevoh chalobah,chelsea,England Premier League,,,
83ff184ed2ca,Patrick Dorgu,Patrick Dorgu,Patrick Dorgu,926952.0,patrick dorgu,manchester united,England Premier League,,100.0,True
4b259a8850a9,Noah Okafor,Noah Okafor,Noah Okafor,346890.0,noah okafor,leeds united,England Premier League,100.0,100.0,True
e38ddc8786e9,Freddie Woodman,Freddie Woodman,Freddie Woodman,226049.0,freddie woodman,liverpool fc,England Premier League,100.0,100.0,True
69cb5247632a,Daniel Muñoz,Daniel Muñoz,Daniel Muñoz,493003.0,daniel munoz,crystal palace,England Premier League,,,
2b1931552d41,Dean Henderson,Dean Henderson,Dean Henderson,258919.0,dean henderson,crystal palace,England Premier League,,,
57c0d1061590,Bernd Leno,Bernd Leno,Bernd Leno,72476.0,bernd leno,fulham,England Premier League,,,
4c3125a7fc09,Sandro Tonali,Sandro Tonali,Sandro Tonali,397033.0,sandro tonali,newcastle united,England Premier League,,100.0,True
0c2fe254bba6,Hugo Ekitiké,Hugo Ekitike,Hugo Ekitiké,709726.0,hugo ekitike,liverpool fc,England Premier League,100.0,100.0,True
2d77da8742f0,Igor Thiago,Thiago,Igor Thiago,739443.0,igor thiago,brentford,England Premier League,100.0,,True
6418753309ec,Morgan Gibbs-White,Morgan Gibbs-White,Morgan Gibbs-White,429014.0,morgan gibbs white,nottingham forest,England Premier League,,100.0,True
799c01b52eb2,Enzo Le Fée,Enzo Le Fée,Enzo Le Fée,633992.0,enzo le fee,sunderland,England Premier League,,,
42db141f6e58,Lewis Miley,Lewis Miley,Lewis Miley,922769.0,lewis miley,newcastle united,England Premier League,,100.0,True
01dc8e19fb43,Kenny Tete,Kenny Tete,Kenny Tete,206746.0,kenny tete,fulham,England Premier League,,,
ae992c114623,Jurriën Timber,Jurriën Timber,Jurriën Timber,420243.0,jurrien timber,arsenal,England Premier League,,,
897db893d215,Tosin Adarabioyo,Tosin Adarabioyo,Tosin Adarabioyo,258878.0,tosin adarabioyo,chelsea,England Premier League,,,
36234b524cf8,Robert Sánchez,Robert Sánchez,Robert Sánchez,403151.0,robert sanchez,chelsea,England Premier League,,,
3b5636bdf80a,Mohamed Salah,Mohamed Salah,Mohamed Salah,148455.0,mohamed salah,liverpool fc,England Premier League,100.0,100.0,True
07b1a3cee1e1,Josh Cullen,Josh Cullen,Josh Cullen,242606.0,josh cullen,burnley,England Premier League,,,
03db9bd8eccd,John McGinn,John McGinn,John McGinn,193116.0,john mcginn,aston villa,England Premier League,,,
6f204a875c1f,Ayden Heaven,Ayden Heaven,Ayden Heaven,1078163.0,ayden heaven,manchester united,England Premier League,,100.0,True
b9359ec3e1f1,Lucas Paquetá,Lucas Paquetá,,,lucas paqueta,west ham united,England Premier League,100.0,,True
f3c865aa7062,Pedro Porro,Pedro Porro,Pedro Porro,553875.0,pedro porro,tottenham hotspur,England Premier League,100.0,100.0,True
11706e23236f,Cody Gakpo,Cody Gakpo,Cody Gakpo,434675.0,cody gakpo,liverpool fc,England Premier League,100.0,100.0,True
8ed880dae785,Jaka Bijol,Jaka Bijol,Jaka Bijol,371851.0,jaka bijol,leeds united,England Premier League,100.0,100.0,True
e42032be345d,Piero Hincapié,Piero Hincapié,Piero Hincapié,659813.0,piero hincapie,arsenal,England Premier League,,,
20431ade050c,Ben Davies,Ben Davies,Ben Davies,192765.0,ben davies,tottenham hotspur,England Premier League,100.0,100.0,True
04b655677f2c,Rayan Aït-Nouri,Rayan Ait Nouri,Rayan Aït-Nouri,578391.0,rayan ait nouri,manchester city,England Premier League,,100.0,True
fce06e237426,David Raya,David Raya,David Raya,262749.0,david raya,arsenal,England Premier League,,,
c8dcea637e97,Nick Pope,Nick Pope,Nick Pope,192080.0,nick pope,newcastle united,England Premier League,,100.0,True
9f28da9a5727,Cristhian Mosquera,Cristhian Mosquera,Cristhian Mosquera,646750.0,cristhian mosquera,arsenal,England Premier League,,,
1d65afdc9af2,Michael Keane,Michael Keane,Michael Keane,118534.0,michael keane,everton,England Premier League,,,
dc6c524db388,Amad Diallo,Amad Diallo Traore,Amad Diallo,536835.0,amad diallo,manchester united,England Premier League,100.0,100.0,True
3acf17830b02,Neco Williams,Neco Williams,Neco Williams,503680.0,neco williams,nottingham forest,England Premier League,,100.0,True
cb7b5f9413d9,Maxence Lacroix,Maxence Lacroix,Maxence Lacroix,434224.0,maxence lacroix,crystal palace,England Premier League,,,
5f0744de97c5,Ola Aina,Ola Aina,Ola Aina,236490.0,ola aina,nottingham forest,England Premier League,,100.0,True
bdd868fa976f,Mateus Mané,Mateus Mané,Mateus Mané,1230661.0,mateus mane,wolverhampton,England Premier League,100.0,100.0,True
a0d827c5f46e,Noussair Mazraoui,Noussair Mazraoui,Noussair Mazraoui,340456.0,noussair mazraoui,manchester united,England Premier League,,100.0,True
ea1c429fa1f4,Sam Johnstone,Sam Johnstone,Sam Johnstone,110864.0,sam johnstone,wolverhampton,England Premier League,100.0,100.0,True
f1e099d6ead4,Nathan Patterson,Nathan Patterson,Nathan Patterson,424015.0,nathan patterson,everton,England Premier League,,,
9b5dc98887e1,Harry Maguire,Harry Maguire,Harry Maguire,177907.0,harry maguire,manchester united,England Premier League,,100.0,True
554c9706d6f8,Xavi Simons,Xavi Simons,Xavi Simons,566931.0,xavi simons,tottenham hotspur,England Premier League,100.0,100.0,True
f61cb3af67a5,Chris Richards,Chris Richards,Chris Richards,578539.0,chris richards,crystal palace,England Premier League,,,
ba2bfae42ae1,Kobbie Mainoo,Kobbie Mainoo,Kobbie Mainoo,820374.0,kobbie mainoo,manchester united,England Premier League,,100.0,True
ac21cb8fc5f7,Jorge Cuenca,Jorge Cuenca,Jorge Cuenca,494880.0,jorge cuenca,fulham,England Premier League,,,
e5daf337327f,Samuel Chukwueze,Samuel Chukwueze,Samuel Chukwueze,401922.0,samuel chukwueze,fulham,England Premier League,,,
cde88509d159,Callum Hudson Odoi,Callum Hudson-Odoi,Callum Hudson-Odoi,392768.0,callum hudson odoi,nottingham forest,England Premier League,,100.0,True
1bd50b8a93bc,Riccardo Calafiori,Riccardo Calafiori,Riccardo Calafiori,502821.0,riccardo calafiori,arsenal,England Premier League,,,
2c81631cd874,Dango Ouattara,Dango Ouattara,Dango Ouattara,823231.0,dango ouattara,brentford,England Premier League,,,
60c8656f4475,Pau Torres,Pau Torres,Pau Torres,399776.0,pau torres,aston villa,England Premier League,,,
7c6a458b3065,Nico O'Reilly,Nico O'Reilly,Nico O'Reilly,743413.0,nico o reilly,manchester city,England Premier League,,100.0,True
f78bd1f4d792,Ollie Watkins,Ollie Watkins,Ollie Watkins,324358.0,ollie watkins,aston villa,England Premier League,,,
b480e9db37b3,Levi Colwill,Levi Colwill,Levi Colwill,614258.0,levi colwill,chelsea,England Premier League,,,
cd418b0110a3,Đorđe Petrović,Djordje Petrovic,,,ore petrovic,bournemouth,England Premier League,90.0,,True
6ca252de7017,Iliman Ndiaye,Iliman Ndiaye,Iliman Ndiaye,623570.0,iliman ndiaye,everton,England Premier League,,,
a09203ba4711,Michael Kayode,Michael Kayode,Michael Kayode,823486.0,michael kayode,brentford,England Premier League,,,
9cb20354bcc1,Mohammed Kudus,Mohammed Kudus,Mohammed Kudus,543499.0,mohammed kudus,tottenham hotspur,England Premier League,100.0,100.0,True
e338bd52bb88,Maxim De Cuyper,Maxim De Cuyper,Maxim De Cuyper,429915.0,maxim de cuyper,brighton hove albion,England Premier League,100.0,100.0,True
8ed1162a8373,Mason Mount,Mason Mount,Mason Mount,346483.0,mason mount,manchester united,England Premier League,,100.0,True
41f5e16bb8c9,Sean Longstaff,Sean Longstaff,Sean Longstaff,346707.0,sean longstaff,leeds united,England Premier League,100.0,100.0,True
b1569f43fe8c,Sander Berge,Sander Berge,Sander Berge,333014.0,sander berge,fulham,England Premier League,,,
5fcec9037147,Antonín Kinský,Antonín Kinsky,Antonín Kinský,725912.0,antonin kinsky,tottenham hotspur,England Premier League,100.0,100.0,True
6c40f37a34b1,Sepp van den Berg,Sepp van den Berg,Sepp van den Berg,541231.0,sepp van den berg,brentford,England Premier League,,,
48ef5dfb4718,Lewis Cook,Lewis Cook,Lewis Cook,249089.0,lewis cook,bournemouth,England Premier League,,,
cce24c9b708c,Yankuba Minteh,Yankuba Minteh,Yankuba Minteh,1012534.0,yankuba minteh,brighton hove albion,England Premier League,100.0,100.0,True
d010f220a4d7,Emiliano Buendía,Emiliano Buendía,Emiliano Buendía,321247.0,emiliano buendia,aston villa,England Premier League,,,
4450d3692287,Antonee Robinson,Antonee Robinson,Antonee Robinson,349701.0,antonee robinson,fulham,England Premier League,,,
cd5e922fbc7b,Daichi Kamada,Daichi Kamada,Daichi Kamada,356141.0,daichi kamada,crystal palace,England Premier League,,,
07ef81d9174b,Richarlison,Richarlison,Richarlison,378710.0,richarlison,tottenham hotspur,England Premier League,100.0,100.0,True
456659b7d9b0,Diogo Dalot,Diogo Dalot,Diogo Dalot,357147.0,diogo dalot,manchester united,England Premier League,,100.0,True
cd888a2460f3,Bernardo Silva,Bernardo Silva,Bernardo Silva,241641.0,bernardo silva,manchester city,England Premier League,,100.0,True
ddfea0c5661c,Emmanuel Agbadou,Emmanuel Agbadou,,,emmanuel agbadou,wolverhampton,England Premier League,100.0,,True
0a6df79d666e,Florian Wirtz,Florian Wirtz,Florian Wirtz,598577.0,florian wirtz,liverpool fc,England Premier League,100.0,100.0,True
dfe545a480c1,Noni Madueke,Noni Madueke,Noni Madueke,503987.0,noni madueke,arsenal,England Premier League,,,
996c2e6e092b,Ross Barkley,Ross Barkley,Ross Barkley,131978.0,ross barkley,aston villa,England Premier League,,,
d7af9c4d8463,Bashir Humphreys,Bashir Humphreys,Bashir Humphreys,612517.0,bashir humphreys,burnley,England Premier League,,,
94c07bfe98df,Yéremy Pino,Yeremi Pino,Yéremy Pino,568157.0,yeremy pino,crystal palace,England Premier League,90.9,,True
29190b90abe0,Curtis Jones,Curtis Jones,Curtis Jones,433188.0,curtis jones,liverpool fc,England Premier League,100.0,100.0,True
b7a01ab39cae,Morgan Rogers,Morgan Rogers,Morgan Rogers,503743.0,morgan rogers,aston villa,England Premier League,,,
68b5ba42292a,Guglielmo Vicario,Guglielmo Vicario,Guglielmo Vicario,286047.0,guglielmo vicario,tottenham hotspur,England Premier League,100.0,100.0,True
9b877041edbe,Daniel Ballard,Dan Ballard,Dan Ballard,503686.0,daniel ballard,sunderland,England Premier League,88.0,88.0,True
7222c8710127,Andrey Santos,Andrey Santos,Andrey Santos,743600.0,andrey santos,chelsea,England Premier League,,,
3a6dba8cfcb7,Tyler Adams,Tyler Adams,Tyler Adams,332705.0,tyler adams,bournemouth,England Premier League,,,
1776e5ccf527,Ben White,Ben White,Ben White,335721.0,ben white,arsenal,England Premier League,,,
8011f15e31ab,Kevin Danso,Kevin Danso,Kevin Danso,263236.0,kevin danso,tottenham hotspur,England Premier League,100.0,100.0,True
df698c087ac0,Bryan Mbeumo,Bryan Mbeumo,Bryan Mbeumo,413039.0,bryan mbeumo,manchester united,England Premier League,,100.0,True
91a049a34cb1,Tijjani Reijnders,Tijjani Reijnders,Tijjani Reijnders,460939.0,tijjani reijnders,manchester city,England Premier League,,100.0,True
da79acc1f5da,Douglas Luiz,Douglas Luiz,Douglas Luiz,447661.0,douglas luiz,aston villa,England Premier League,,,
3b8046b9d260,Lewis Hall,Lewis Hall,Lewis Hall,670858.0,lewis hall,newcastle united,England Premier League,,100.0,True
82965c6f0fe6,Jaydee Canvot,Jaydee Canvot,Jaydee Canvot,1006411.0,jaydee canvot,crystal palace,England Premier League,,,
b60f35a060fd,Mikel Merino,Mikel Merino,Mikel Merino,338424.0,mikel merino,arsenal,England Premier League,,,
72dbb03bc93e,Wesley Fofana,Wesley Fofana,Wesley Fofana,475411.0,wesley fofana,chelsea,England Premier League,,,
b7edf42648e4,José Sá,José Sá,José Sá,249994.0,jose sa,wolverhampton,England Premier League,100.0,100.0,True
8fce24c22702,Matty Cash,Matthew Cash,Matty Cash,425334.0,matty cash,aston villa,England Premier League,90.0,,True
182e77c1fd51,Álex Jiménez,Giménez,Álex Jiménez,741257.0,alex jimenez,bournemouth,England Premier League,92.3,,True
6e780b783118,André,André,André,800176.0,andre,wolverhampton,England Premier League,100.0,100.0,True
a83b623a6bef,Ismaïla Sarr,Ismaila Sarr,Ismaïla Sarr,410225.0,ismaila sarr,crystal palace,England Premier League,,,
1fe91caa9bd4,Tom Cairney,Tom Cairney,Tom Cairney,123275.0,tom cairney,fulham,England Premier League,,,
9e22b41e68d5,Nicolás Domínguez,Nicolás Domínguez,Nicolás Domínguez,497291.0,nicolas dominguez,nottingham forest,England Premier League,,100.0,True
87884982841b,Dominic Solanke,Dominic Solanke,Dominic Solanke,258889.0,dominic solanke,tottenham hotspur,England Premier League,100.0,100.0,True
309d170e3643,Omar Alderete,Omar Alderete,Omar Alderete,353032.0,omar alderete,sunderland,England Premier League,,,
5abee8ef499d,Joël Veltman,Joël Veltman,Joël Veltman,111195.0,joel veltman,brighton hove albion,England Premier League,100.0,100.0,True
5f90ac4c8bc6,Zian Flemming,Zian Flemming,Zian Flemming,411537.0,zian flemming,burnley,England Premier League,,,
03c81e0a2d6b,James Ward-Prowse,James Ward-Prowse,James Ward-Prowse,181579.0,james ward prowse,burnley,England Premier League,,,
4a5ffc103c42,Mateo Kovačić,Mateo Kovacic,Mateo Kovacic,51471.0,mateo kovacic,manchester city,England Premier League,,100.0,True
75f568d3b9cd,Calvin Bassey,Calvin Bassey,Calvin Bassey,461883.0,calvin bassey,fulham,England Premier League,,,
aac7f51f6f88,Idrissa Gana Gueye,Idrissa Gueye,Idrissa Gueye,126665.0,idrissa gana gueye,everton,England Premier League,100.0,100.0,True
aa4527db7bab,Alisson,Alisson,Alisson,105470.0,alisson,liverpool fc,England Premier League,100.0,100.0,True
3252f15e868d,Ferdi Kadıoğlu,Ferdi Kadioglu,Ferdi Kadıoğlu,369316.0,ferdi kadoglu,brighton hove albion,England Premier League,96.3,100.0,True
f87db2d4da87,Nikola Milenković,Nikola Milenkovic,Nikola Milenković,413507.0,nikola milenkovic,nottingham forest,England Premier League,,100.0,True
b5e7fcd342d6,Eli Junior Kroupi,Eli Junior Kroupi,Junior Kroupi,955357.0,eli junior kroupi,bournemouth,England Premier League,,100.0,True
d8d9b80a9da1,William Osula,William Osula,William Osula,609556.0,william osula,newcastle united,England Premier League,,100.0,True
ca30ae6d0f77,Tyrick Mitchell,Tyrick Mitchell,Tyrick Mitchell,730893.0,tyrick mitchell,crystal palace,England Premier League,,,
e29f085e4726,Kaoru Mitoma,Kaoru Mitoma,Kaoru Mitoma,504849.0,kaoru mitoma,brighton hove albion,England Premier League,100.0,100.0,True
